repo_name,tag_name,commit_sha,url
chaitanya2334/WLP-Parser,rel_maxent,901b85d7636d767479549ad403dd47f68ee955e4,https://api.github.com/repos/chaitanya2334/WLP-Parser/tarball/refs/tags/rel_maxent
leelabcnbc/pytorch-caffe-models,master,54591a0f12427f435e2e99fd705d80a3c57bcc85,https://github.com/leelabcnbc/pytorch-caffe-models/archive/54591a0f12427f435e2e99fd705d80a3c57bcc85.tar.gz
L1aoXingyu/AI-Challenger-image-caption,master,4017dc8a0acf5e16d0b143e4a8ef0bcd88ae99cc,https://github.com/L1aoXingyu/AI-Challenger-image-caption/archive/4017dc8a0acf5e16d0b143e4a8ef0bcd88ae99cc.tar.gz
Kiwoo/AveragedDQN-Implementation-using-PyTorch,master,ac8ad19e7d640f537c49f7a556afbc83eaca3f06,https://github.com/Kiwoo/AveragedDQN-Implementation-using-PyTorch/archive/ac8ad19e7d640f537c49f7a556afbc83eaca3f06.tar.gz
SendongZhao/RNN-for-tagging,master,cadee96d7f39ada9c0f1243d47f80ea60f9fa01e,https://github.com/SendongZhao/RNN-for-tagging/archive/cadee96d7f39ada9c0f1243d47f80ea60f9fa01e.tar.gz
erilyth/Text-Generation-PyTorch,master,c719e3d4adeade71bee5a6dc2c5153199967299c,https://github.com/erilyth/Text-Generation-PyTorch/archive/c719e3d4adeade71bee5a6dc2c5153199967299c.tar.gz
wuhuikai/pytorch-a3c,master,99382977fc4e3717bd617fb309bf5ed453986e06,https://github.com/wuhuikai/pytorch-a3c/archive/99382977fc4e3717bd617fb309bf5ed453986e06.tar.gz
superwj1990/Learning-PyTorch-with-Examples,master,3142ec4e1a6943e146b7a9989d4e1cf476fc3fe8,https://github.com/superwj1990/Learning-PyTorch-with-Examples/archive/3142ec4e1a6943e146b7a9989d4e1cf476fc3fe8.tar.gz
j-min/generative_models,master,034ed4638f43d6dffac1fcbe6a083cdc5a71718d,https://github.com/j-min/generative_models/archive/034ed4638f43d6dffac1fcbe6a083cdc5a71718d.tar.gz
vbible/Cyclic-Learning-Rates,master,514ab847905595490d56877b74f5ffdd3d4dd2e2,https://github.com/vbible/Cyclic-Learning-Rates/archive/514ab847905595490d56877b74f5ffdd3d4dd2e2.tar.gz
mmaryyoung/music-genre-classification,master,ddb2d82e7670e8e1c4bd1cf7d834787dbd3d213d,https://github.com/mmaryyoung/music-genre-classification/archive/ddb2d82e7670e8e1c4bd1cf7d834787dbd3d213d.tar.gz
codyaustun/pytorch-resnet,master,6cabb8b29fa71785965d7a7d3aa16925a2d85b0e,https://github.com/codyaustun/pytorch-resnet/archive/6cabb8b29fa71785965d7a7d3aa16925a2d85b0e.tar.gz
BenJamesbabala/pytorch-cramer-Gan,master,f258faef0e74c560d2189e9b32d5c45046825adc,https://github.com/BenJamesbabala/pytorch-cramer-Gan/archive/f258faef0e74c560d2189e9b32d5c45046825adc.tar.gz
sifei/PyTorch,master,c31c4c3d74f9f7a6e048d8ef1461e4ebecbd7a1f,https://github.com/sifei/PyTorch/archive/c31c4c3d74f9f7a6e048d8ef1461e4ebecbd7a1f.tar.gz
AjayTalati/pytorch-nec,master,b5d8c8bd3d22c8c1a68d259ac866bb06c8812755,https://github.com/AjayTalati/pytorch-nec/archive/b5d8c8bd3d22c8c1a68d259ac866bb06c8812755.tar.gz
lanpa/BEGAN-pytorch,master,f0213f0da0623f5dfc66944dbc86e5201a90c5d4,https://github.com/lanpa/BEGAN-pytorch/archive/f0213f0da0623f5dfc66944dbc86e5201a90c5d4.tar.gz
camigord/Curiosity-based-exploration,master,7ac05128976cdae46a41af6225ea35ffc0b2b6e0,https://github.com/camigord/Curiosity-based-exploration/archive/7ac05128976cdae46a41af6225ea35ffc0b2b6e0.tar.gz
Skilled1/PyTorch,master,07a7a399429d11bb2cf814dcb2d73349bd288815,https://github.com/Skilled1/PyTorch/archive/07a7a399429d11bb2cf814dcb2d73349bd288815.tar.gz
Xls1994/PytorchCode,master,7ac0aa5656aea9c9ca2ea31570f062ab205cc4fd,https://github.com/Xls1994/PytorchCode/archive/7ac0aa5656aea9c9ca2ea31570f062ab205cc4fd.tar.gz
qixuxiang/pytorch_learn,master,b60b90d7b9459027ecc546867fddf43256f9a3a5,https://github.com/qixuxiang/pytorch_learn/archive/b60b90d7b9459027ecc546867fddf43256f9a3a5.tar.gz
geyang/tacotron-pytorch,master,763b4204c7ae179ac0a3896f544f5d995a65d6f5,https://github.com/geyang/tacotron-pytorch/archive/763b4204c7ae179ac0a3896f544f5d995a65d6f5.tar.gz
reachtarunhere/pytorch-snippets,master,57b2e9b1044744aa9213a6fa67205c4f03f36643,https://github.com/reachtarunhere/pytorch-snippets/archive/57b2e9b1044744aa9213a6fa67205c4f03f36643.tar.gz
dotomato/pytorch_learn,master,33bda9480debdcd73115c18c2cc729284e1993cd,https://github.com/dotomato/pytorch_learn/archive/33bda9480debdcd73115c18c2cc729284e1993cd.tar.gz
SeanLee97/pytorch_learning,master,baf33bdf5fa71b9de311054e25aff1f278e9b728,https://github.com/SeanLee97/pytorch_learning/archive/baf33bdf5fa71b9de311054e25aff1f278e9b728.tar.gz
hyzcn/pytorch-caffe,master,f49e1e858fd7c658e747fafd00f643288facf0db,https://github.com/hyzcn/pytorch-caffe/archive/f49e1e858fd7c658e747fafd00f643288facf0db.tar.gz
swansonk14/mammo-pytorch,master,0e7ecb2290a7e0e51d44adf345acfb8ac3659f07,https://github.com/swansonk14/mammo-pytorch/archive/0e7ecb2290a7e0e51d44adf345acfb8ac3659f07.tar.gz
Mikefizzy/Pytorch-Stuff,master,473fa86db97041ec617cfc409b22723ca2dbe4ff,https://github.com/Mikefizzy/Pytorch-Stuff/archive/473fa86db97041ec617cfc409b22723ca2dbe4ff.tar.gz
eywalker/pytorch-jupyter-docker,master,704c46d059ad5b5a696738efc8998d175e59dc8b,https://github.com/eywalker/pytorch-jupyter-docker/archive/704c46d059ad5b5a696738efc8998d175e59dc8b.tar.gz
vode/pytorch-dependecy-parser,master,77a6f806cad28e09af3402ce31b58611f6362ec2,https://github.com/vode/pytorch-dependecy-parser/archive/77a6f806cad28e09af3402ce31b58611f6362ec2.tar.gz
lzx1413/kaggle_Planet_pytorch,master,c96097d57ba0889b59552849f41c11428d8c269c,https://github.com/lzx1413/kaggle_Planet_pytorch/archive/c96097d57ba0889b59552849f41c11428d8c269c.tar.gz
xzw0005/pyTorchLearn,master,c860f993d9e6e844a773b412d79bc194f0f2dabb,https://github.com/xzw0005/pyTorchLearn/archive/c860f993d9e6e844a773b412d79bc194f0f2dabb.tar.gz
ji3g4m6zo6/PyTorch-Regression,master,221257a34aee743ff19895e388b8b67b67daab5d,https://github.com/ji3g4m6zo6/PyTorch-Regression/archive/221257a34aee743ff19895e388b8b67b67daab5d.tar.gz
frendyxzc/ImageClassifier,master,2a05dab3a9600a486a514e322585ff09a8c390c4,https://github.com/frendyxzc/ImageClassifier/archive/2a05dab3a9600a486a514e322585ff09a8c390c4.tar.gz
finbarrtimbers/learning-deep-learning,master,defbcbaa4fae30b68f59af274f32fa7a37f2321b,https://github.com/finbarrtimbers/learning-deep-learning/archive/defbcbaa4fae30b68f59af274f32fa7a37f2321b.tar.gz
TheIllusion/pytorch-CycleGAN-and-pix2pix-modified,master,ecf4117680ab718f72d5e944b9863729167c6871,https://github.com/TheIllusion/pytorch-CycleGAN-and-pix2pix-modified/archive/ecf4117680ab718f72d5e944b9863729167c6871.tar.gz
shinshiner/Reinforcement-Learning-RL-,master,a78f0d4e870f24f88066eca9e7d78142f093f964,https://github.com/shinshiner/Reinforcement-Learning-RL-/archive/a78f0d4e870f24f88066eca9e7d78142f093f964.tar.gz
jsyqrt/mnist,master,66e6a6ba4ae8e2c3805ce1c83b9b4de9f3ba203e,https://github.com/jsyqrt/mnist/archive/66e6a6ba4ae8e2c3805ce1c83b9b4de9f3ba203e.tar.gz
Argonautic/self-driving-car,master,7a68e348fd0fd0b40c00aaf3debecd25ea11f6a3,https://github.com/Argonautic/self-driving-car/archive/7a68e348fd0fd0b40c00aaf3debecd25ea11f6a3.tar.gz
OpenMined/PySyft,v0.8.5b1,bd652ef99d1b0970718dd76bb800298a9d777efd,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.5b1
OpenMined/PySyft,v0.8.4,b92719f876f76d93b6c6107ae1cea82ce6aedd61,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4
OpenMined/PySyft,v0.8.4b31,773793cf13b9794f0e90efec24aea95a660ccf5a,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b31
OpenMined/PySyft,v0.8.4b30,15f7d1c24fe77c5bc7461f4254951c51d8de880a,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b30
OpenMined/PySyft,v0.8.4b29,9184f5678a91764d86e2556c2f0d859080ea3b31,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b29
OpenMined/PySyft,v0.8.4b28,cee737bfc7c267112965ff770d0628b5702859bc,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b28
OpenMined/PySyft,v0.8.4b27,ac7fabec8cdfe013307b6a138c7dea6bf297c003,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b27
OpenMined/PySyft,v0.8.4b26,014501ff3c8e5f7b10b8481886d218bf2bf97d81,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b26
OpenMined/PySyft,v0.8.4b25,726814f575d507ec20a2813bf9ba8d80363d2e4d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b25
OpenMined/PySyft,v0.8.4b24,ef72e3529890104c76276239de468b718f0c7e90,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b24
OpenMined/PySyft,v0.8.4b23,26df8f5a7d73940727a9a179c2557e15a9498a7a,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b23
OpenMined/PySyft,v0.8.4b22,799965e620b01f9cd1d8e7f23cc4cdc0fbc0410b,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b22
OpenMined/PySyft,v0.8.4b21,73aa361520477bfb282bf7517f66b4867ce7c838,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b21
OpenMined/PySyft,v0.8.4b20,e0e69219308573712332eb679a99bf1eaf40b24d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b20
OpenMined/PySyft,v0.8.4b19,fb4746ff371317f24c053b88155bb14a9b01bb16,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b19
OpenMined/PySyft,v0.8.4b18,fb4746ff371317f24c053b88155bb14a9b01bb16,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b18
OpenMined/PySyft,v0.8.4b16,fb4746ff371317f24c053b88155bb14a9b01bb16,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b16
OpenMined/PySyft,v0.8.4b15,fc9cc7a4e524463bdbe1f86dc64b5ba52101b6f5,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b15
OpenMined/PySyft,v0.8.4b14,f2a869193d34448dce7ed2b25c339d6b2decaf0d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b14
OpenMined/PySyft,v0.8.4b13,cb5cb3c7a65d4b73d250875acc31aca2c66e3d99,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b13
OpenMined/PySyft,v0.8.4b12,8f04d156a676bf70d60eadc31b828c4ed85369b5,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b12
OpenMined/PySyft,v0.8.4b11,bf3a6d16c4df8fef2bb4fbd3cf1b3e1897750a91,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b11
OpenMined/PySyft,v0.8.4b10,c58be0f24ff03b6f46ad6679f068a3f3a9e75454,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b10
OpenMined/PySyft,v0.8.4b9,a8eede1bad2fdb7a86648f54990c3fae38b91234,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b9
OpenMined/PySyft,v0.8.4b8,7efb8d7a542a18f09dc1829922104a42d01dccb0,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b8
OpenMined/PySyft,v0.8.4b7,afc9446c8e2367f65ceb01447839cc1a10befa9c,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b7
OpenMined/PySyft,v0.8.4b6,2d96fd6766e2f30ad1750f792d2e47f2f4c31db7,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b6
OpenMined/PySyft,v0.8.4b4,d822ad2300a0c5c6703a12c0047bd23c5ebb5416,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b4
OpenMined/PySyft,v0.8.4b3,6454629e0e8853efab4d85dfa95636d3ebd87de6,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b3
OpenMined/PySyft,v0.8.4b2,408877355adda6f0c077db6f61adb181b937a5ad,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b2
OpenMined/PySyft,v0.8.4b1,1b58d1ed0fed6eb15005228ba5889ea93ccbb054,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.4b1
OpenMined/PySyft,v0.8.3,8ee0ce557875c86fa29b41891cd0c44b5a764dd6,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3
OpenMined/PySyft,v0.8.3b6,fd22534052805578b630245fd9fd0e97860ea8ae,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3b6
OpenMined/PySyft,v0.8.3b5,a6ec3020f6a04055ce25a2a1b010a803057e8da0,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3b5
OpenMined/PySyft,v0.8.3b4,b678a7a64539745b53ab8fa8c32988782264a761,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3b4
OpenMined/PySyft,v0.8.3b3,06f93e04c5ee81708647fb8667853cfb946557db,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3b3
OpenMined/PySyft,v0.8.3b2,786f5d6ea9fbedead854c60a8bc52b5a998ab15e,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3b2
OpenMined/PySyft,v0.8.3b1,2bd6e0987a60fbfd9802667c3c62f26480ccd7c3,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.3b1
OpenMined/PySyft,v0.8.2,d60baa7486ccddb7c13481cefc7215fe3d388289,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2
OpenMined/PySyft,v0.8.2b60,72a2d7901d1699985e7c93edfe183faf8427c375,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b60
OpenMined/PySyft,v0.8.2b59,3d1ec4bc1b79c35310b528fba0d2589d64cfb594,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b59
OpenMined/PySyft,v0.8.2b58,9b197915c1f54fd4b82fb218db3fe2ccd5febe3d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b58
OpenMined/PySyft,v0.8.2b57,9b197915c1f54fd4b82fb218db3fe2ccd5febe3d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b57
OpenMined/PySyft,v0.8.2b56,96fa7f9fa0ba79a04f25a5cd819f86bebcc59794,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b56
OpenMined/PySyft,v0.8.2b55,6271601e064c5bd02be8954a8cfa8908520aa99d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b55
OpenMined/PySyft,v0.8.2b54,6271601e064c5bd02be8954a8cfa8908520aa99d,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b54
OpenMined/PySyft,v0.8.2b53,48810d540fc3f7acd2534840814991e7bc4c5f21,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b53
OpenMined/PySyft,v0.8.2b52,3a91b9cbf845f4d5acd3ebf1c467879523d4b555,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b52
OpenMined/PySyft,v0.8.2b51,1327335eb69967822f1756afeeb7d87951f3843f,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b51
OpenMined/PySyft,v0.8.2b50,1e0203f2897a965708b8f8fedd11c10825f79b42,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b50
OpenMined/PySyft,v0.8.2b49,9938cf9f9364b40468063c7137921a7e37acd445,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b49
OpenMined/PySyft,v0.8.2b48,ba089046eeb231ca5308f4e87195169e9bd77377,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b48
OpenMined/PySyft,v0.8.2b47,64b9dc3a3869c255e4efb7560948b8c595660073,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b47
OpenMined/PySyft,v0.8.2b46,390a890658d6cf045d5bc28625b5767235849669,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b46
OpenMined/PySyft,v0.8.2b45,1dbfa46b6b7fee3cded0a330d860b5ca10540fdc,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b45
OpenMined/PySyft,v0.8.2b44,2c5b88e0cd86110545416dde76da51f44a21dce4,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b44
OpenMined/PySyft,v0.8.2b43,29e45bda938b9f3e90f8fffb3ca76153661b0e88,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b43
OpenMined/PySyft,v0.8.2b42,3d48a4fd681b695570396b465c1e6844effbc622,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b42
OpenMined/PySyft,v0.8.2b41,2ec9279f0d370d5330e99a3f4ec75877d8284b52,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b41
OpenMined/PySyft,v0.8.2b40,d0bdeb8632477796769056f6c39d212cdff1dde8,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b40
OpenMined/PySyft,v0.8.2b39,f6a94905fa6039f813678983e1d567f40a99d5fb,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b39
OpenMined/PySyft,v0.8.2b38,78a2eac6603c869ad06b9d58ce452a064dc77bad,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b38
OpenMined/PySyft,v0.8.2b37,13384e8ff420a81e1b81fba489f569880b189284,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b37
OpenMined/PySyft,v0.8.2b36,1a3ccf9b24e9f80316d377427c03dd7c72239967,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b36
OpenMined/PySyft,v0.8.2b35,51ccffd66007dabf90afc1b70116a3412a583fe7,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b35
OpenMined/PySyft,v0.8.2b34,816fedf28e3636e12a6093e6c4be39f4dc000b10,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b34
OpenMined/PySyft,v0.8.2b33,233b231fba513e5cb456fd0ce77dcd750a1a5ece,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b33
OpenMined/PySyft,v0.8.2b32,65b570a109ffb7e5d05a651954ae3defb1befa04,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b32
OpenMined/PySyft,v0.8.2b31,87f3367d19a5350a710ca50ad580620cd90c22f0,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b31
OpenMined/PySyft,v0.8.2b30,b003900b05a2a8b78a7503227fa78113f2380a5e,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b30
OpenMined/PySyft,v0.8.2b29,c866ef9c630cd914d4f6a4abaf06daa8c45f6442,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b29
OpenMined/PySyft,v0.8.2b28,cee4d51fe72be4adaeeabde4cde3a836260f358c,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b28
OpenMined/PySyft,v0.8.2b27,4962836faf9bff5c421b121ce3f8ab9907856810,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b27
OpenMined/PySyft,v0.8.2b26,9092caf57bc55a8d9def628714954a8973b5dfd4,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b26
OpenMined/PySyft,v0.8.2b25,f4fa24bc4149b6aa609c3e18fb7985cf91307173,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b25
OpenMined/PySyft,v0.8.2b24,1457e260264e25a233809faa6b6dcac78fa24b2b,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b24
OpenMined/PySyft,v0.8.2b23,cdc1a8b69a42316f13ee649b82960499b54a4c28,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b23
OpenMined/PySyft,v0.8.2b22,b0cdae502e7e3b1f99fc29a90d99df8e2d7887f4,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b22
OpenMined/PySyft,v0.8.2b21,ca4776596f35432aa5225c17faacfd14b4854fad,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b21
OpenMined/PySyft,v0.8.2b20,abc628c388a2dbdac25391b79a67e58d98849d2a,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b20
OpenMined/PySyft,v0.8.2b19,02203df10acafb2c1f0577075fbec84d53b61c4c,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.2b19
OpenMined/PySyft,v0.8.1,a68c86af7e9e3305eb11fbfff1ddebdd84b9b08b,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.1
OpenMined/PySyft,v0.8.0,d334e5a73d69d4a3202ca327c8193f17a3c8951b,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.8.0
OpenMined/PySyft,v0.7.0,b20bac69c76b5d6f873941995280e9011a6b08af,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.7.0
OpenMined/PySyft,v0.6.0,dcd9d690c7753434cd3a47dcb4bb40a5d49abc03,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.6.0
OpenMined/PySyft,v0.6.0-alpha.0,236badaf8e2f22ca69a6be03ae1ff2e4510aedd2,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.6.0-alpha.0
OpenMined/PySyft,v0.3.0,b7a52b513a9150a968a59b44d92c406cae05bed8,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.3.0
OpenMined/PySyft,v0.2.9.2,3852ca9e78d5163b52776b231f469e32e6c8be01,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.9.2
OpenMined/PySyft,v0.2.9.1,2d415cdafb569531a1b8f6800ea99a43ce01705f,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.9.1
OpenMined/PySyft,v0.2.9,88c2606b36244923c214ee40be069f896bf6342a,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.9
OpenMined/PySyft,v0.2.8,2241431ae49cc5c1beb620ecc11c3e44d93ac1dd,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.8
OpenMined/PySyft,v0.2.7,ed8d0c69dd01a7e1f2c7a3b30823dc348ec45f36,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.7
OpenMined/PySyft,v0.2.6,47680406433f89d946b02440b3236844f3435da6,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.6
OpenMined/PySyft,v0.2.5,828a36f1134de31cd5e25c06f86727e3ed0653ed,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.5
OpenMined/PySyft,v0.2.4,5494258e235a013394fc83d1562e64fe99af7096,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.4
OpenMined/PySyft,v0.2.3,7c7c5a3420edf6f1d9178f89511c2b74245bea9b,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.3
OpenMined/PySyft,v0.2.3.a3,f19408261f8099f2d9d8a66f8981badabf414e04,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.3.a3
OpenMined/PySyft,v0.2.3.a2,f6e8fd2d736422695c6c20d3d0e86e4c05600752,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.3.a2
OpenMined/PySyft,v0.2.3.a1,384d90d1eb9efdb92a9ff80e7da66978cabe8de8,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.3.a1
OpenMined/PySyft,v0.2.2.a1,5f51c3bb1e3bb2ee416d93011d2943f1b726379c,https://api.github.com/repos/OpenMined/PySyft/tarball/refs/tags/v0.2.2.a1
TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,master,78fddb4c83920b337a118f0746d34b516ac278ee,https://github.com/TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials/archive/78fddb4c83920b337a118f0746d34b516ac278ee.tar.gz
suragnair/seqGAN,master,ae8ffcd54977bd9ee177994c751f86d34f5f7aa3,https://github.com/suragnair/seqGAN/archive/ae8ffcd54977bd9ee177994c751f86d34f5f7aa3.tar.gz
kmaninis/OSVOS-PyTorch,master,36562efeed51dd994b44329ea3cff5e0d76e83ac,https://github.com/kmaninis/OSVOS-PyTorch/archive/36562efeed51dd994b44329ea3cff5e0d76e83ac.tar.gz
chrischoy/pytorch-custom-cuda-tutorial,master,f63acd4c7695ad652e33063fdf252a3084e164ac,https://github.com/chrischoy/pytorch-custom-cuda-tutorial/archive/f63acd4c7695ad652e33063fdf252a3084e164ac.tar.gz
znxlwm/pytorch-MNIST-CelebA-GAN-DCGAN,master,c88438c7807326492757623bf9117ee2eb5de8bf,https://github.com/znxlwm/pytorch-MNIST-CelebA-GAN-DCGAN/archive/c88438c7807326492757623bf9117ee2eb5de8bf.tar.gz
ywk991112/pytorch-chatbot,master,e6058e029b12dd43c82c2119284f03851cdba951,https://github.com/ywk991112/pytorch-chatbot/archive/e6058e029b12dd43c82c2119284f03851cdba951.tar.gz
DavideA/c3d-pytorch,master,1111ccf0de77cf1ba9f1027f7f065e889fc97169,https://github.com/DavideA/c3d-pytorch/archive/1111ccf0de77cf1ba9f1027f7f065e889fc97169.tar.gz
jaxony/ShuffleNet,master,e9bf42f0cda8dda518cafffd515654cc04584e7a,https://github.com/jaxony/ShuffleNet/archive/e9bf42f0cda8dda518cafffd515654cc04584e7a.tar.gz
durandtibo/wildcat.pytorch,master,c7d355049a8fe34e98f49d1ff4ae91c996bd3825,https://github.com/durandtibo/wildcat.pytorch/archive/c7d355049a8fe34e98f49d1ff4ae91c996bd3825.tar.gz
speedinghzl/Pytorch-Deeplab,master,14f2b81c676a6eb19f34940efb1297855f8fa05e,https://github.com/speedinghzl/Pytorch-Deeplab/archive/14f2b81c676a6eb19f34940efb1297855f8fa05e.tar.gz
